store_name,si,gu,ro,zip_code,addr,tel,x_code,y_code
유킹스파머시우리약국,전남,순천시,중앙로,57956,전라남도 순천시 중앙로 14 1층 (장천동),061-901-0365,127.4872729,34.9480582
태안약국,경기,양평군,마유산로,12546,경기도 양평군 양평읍 마유산로 23 (),031-775-3577,127.4872454,37.4968193
상록수약국,충북,청주서원구,청남로,28677,충청북도 청주시 서원구 청남로 2109 (수곡동),043-285-5454,127.4871833,36.6204494
한별약국,충북,청주서원구,구룡산로,28708,충청북도 청주시 서원구 구룡산로 386 1층 (수곡동),043-284-7706,127.4871197,36.618119
새터미널약국,충북,청주청원구,직지대로,28535,충청북도 청주시 청원구 직지대로 874-2 상당빌딩 (우암동),043-222-9022,127.4869864,36.6504198
나무약국,충북,청주청원구,내덕로,28481,충청북도 청주시 청원구 내덕로 56 (내덕동),043-222-3442,127.48671,36.6568453
금산건강약국,충남,금산군,비단로,32732,충청남도 금산군 금산읍 비단로 329-1 (),041-751-8871,127.4866855,36.1099852
은혜약국,충북,청주상당구,사직대로,28525,충청북도 청주시 상당구 사직대로 354-2 (서문동),043-225-5455,127.4864911,36.6365
수곡제일약국,충북,청주서원구,수영로,28709,충청북도 청주시 서원구 수영로 4 (수곡동),043-288-8750,127.4864498,36.6148038
새로운약국,충북,청주청원구,율량로3번길,28323,충청북도 청주시 청원구 율량로3번길 36 (주중동),043-211-0354,127.4859095,36.6726884
아빠약국,충북,청주청원구,향군로31번가길,28539,충청북도 청주시 청원구 향군로31번가길 1-7 (우암동),043-223-0974,127.4858568,36.6481639
진성약국,충북,청주서원구,월평로,28790,충청북도 청주시 서원구 월평로 7 105호 약국 (분평동),043-288-3470,127.4858305,36.6113161
플러스약국,충북,청주상당구,사직대로,28524,충청북도 청주시 상당구 사직대로 346 홈플러스 (서문동),043-221-2135,127.4857962,36.6360176
프라자약국,충북,음성군,오태로,27668,충청북도 음성군 대소면 오태로 96 (대소면),043-877-3663,127.48569,36.9675551
효선약국,충북,청주청원구,주성로,28328,충청북도 청주시 청원구 주성로 174 (율량동),043-217-0031,127.4856147,36.6718372
늘사랑약국,충북,청주서원구,청남로,28709,충청북도 청주시 서원구 청남로 2024 (수곡동),043-294-8788,127.485593,36.6127844
좋은약국,충북,청주청원구,율량로3번길,28323,충청북도 청주시 청원구 율량로3번길 40 102호 (주중동),043-216-7227,127.4855572,36.6726542
제일약국,충북,청주청원구,율량로3번길,28323,충청북도 청주시 청원구 율량로3번길 40 101호 (주중동),043-241-8825,127.4855572,36.6726542
행복한약국,충북,청주청원구,공항로,28330,"충청북도 청주시 청원구 공항로 126 102호 (율량동, 우양메디타워)",043-241-7575,127.4855352,36.6685263
성모약국,충북,청주서원구,청남로,28790,충청북도 청주시 서원구 청남로 2010 (분평동),043-295-2939,127.4854201,36.6116927
가까운약국,충북,청주청원구,주성로,28328,충청북도 청주시 청원구 주성로 172 (율량동),043-213-8861,127.4853884,36.6718774
대상약국,충북,청주서원구,월평로,28797,충청북도 청주시 서원구 월평로 4 (분평동),043-283-5341,127.4852952,36.6110084
지혜약국,충북,청주서원구,서원남로,28676,충청북도 청주시 서원구 서원남로 24 (모충동),043-284-2881,127.4852106,36.6223202
충북약국,충북,청주상당구,무심동로392번길,28524,충청북도 청주시 상당구 무심동로392번길 5 (서문동),043-256-4832,127.4851711,36.6357258
신동약국,충남,금산군,신동길,32760,충청남도 금산군 남일면 신동길 239 (심천치유휴양림),750-7420,127.4851526,35.9946617
모범약국,충북,청주청원구,직지대로,28539,충청북도 청주시 청원구 직지대로 848 1층 (우암동),043-259-5944,127.4850791,36.6489129
한미르약국,충북,청주서원구,청남로,28797,충청북도 청주시 서원구 청남로 2002 1층 (분평동),043-296-2961,127.4849763,36.6108154
원약국,경기,이천시,경충대로,17332,경기도 이천시 부발읍 경충대로 2172 (),031-635-6161,127.4848536,37.2577594
성안약국,충북,청주상당구,무심동로,28524,충청북도 청주시 상당구 무심동로 396 (서문동),043-254-6797,127.4848257,36.6359882
청담약국,충북,청주청원구,율봉로,28350,"충청북도 청주시 청원구 율봉로 142 (율량동, 아름빌딩)",043-213-1165,127.4847498,36.6680188
행림당약국,전남,순천시,중앙로,57939,전라남도 순천시 중앙로 166 (매곡동),061-753-8553,127.4847229,34.960412
중앙승주약국,전남,순천시,장명로,57956,전라남도 순천시 장명로 7 1층 (장천동),061-745-1022,127.4847004,34.9512314
정약국,충북,청주청원구,율봉로,28338,충청북도 청주시 청원구 율봉로 141 (율량동),043-218-9922,127.4846453,36.6684098
동방약국,전남,순천시,중앙로,57939,전라남도 순천시 중앙로 152 (매곡동),061-752-3263,127.4845707,34.9591285
새소망약국,충북,청주서원구,청남로,28797,충청북도 청주시 서원구 청남로 1994 1층 (분평동),043-285-8417,127.4845441,36.6102624
영재약국,전남,순천시,중앙로,57956,전라남도 순천시 중앙로 54 (장천동),061-745-7474,127.4844767,34.9506923
365웃장대형약국,전남,순천시,중앙로,57939,전라남도 순천시 중앙로 136 1층 (매곡동),061-753-5522,127.4844433,34.9577919
사랑약국,전남,순천시,중앙로,57942,전라남도 순천시 중앙로 110 (중앙동),061-752-8275,127.4842973,34.955339
옥천약국,전남,순천시,남문천변길,57956,"전라남도 순천시 남문천변길 6 (장천동, 건강약국)",061-743-1937,127.4842913,34.9528331
정성약국,전남,순천시,북정1길,57940,전라남도 순천시 북정1길 2 (매곡동),061-752-2888,127.4842705,34.9625421
호남약국,전남,순천시,중앙로,57956,전라남도 순천시 중앙로 58 (장천동),061-741-3304,127.4842667,34.9508957
큰승주약국,전남,순천시,중앙로,57942,전라남도 순천시 중앙로 104 (남내동),061-752-6262,127.4842083,34.9547788
중앙약국,전남,순천시,중앙로,57956,전라남도 순천시 중앙로 82 (장천동),061-744-0894,127.4841212,34.9528297
편한약국,전남,순천시,중앙로,57956,전라남도 순천시 중앙로 68 1층 (장천동),061-746-4800,127.4840527,34.9515675
참조은약국,충북,청주청원구,공항로,28329,충청북도 청주시 청원구 공항로 162-2 1층 (율량동),043-218-8275,127.4838345,36.6711024
성신약국,전남,순천시,중앙로,57940,전라남도 순천시 중앙로 129 (매곡동),061-752-8400,127.4838313,34.9572873
세명약국,전남,순천시,호남길,57941,전라남도 순천시 호남길 3 (행동),061-752-3334,127.4837284,34.9569146
양약건민대형약국,전남,순천시,중앙로,57957,전라남도 순천시 중앙로 83 1층 (저전동),061-745-2525,127.4836888,34.9530447
늘평화로운약국,전남,순천시,양율길,58028,전라남도 순천시 양율길 176 (대룡동),061-746-3377,127.4836597,34.9078231
대소약국,충북,음성군,오태로,27667,충청북도 음성군 대소면 오태로 69 (대소면),043-882-0480,127.4836176,36.969039
행복주는약국,전남,순천시,중앙로,57957,전라남도 순천시 중앙로 67 (저전동),061-746-8282,127.4835143,34.9516326
이조약국,전남,순천시,서문성터길,57941,전라남도 순천시 서문성터길 1 (행동),061-752-5767,127.483488,34.9570998
일양약국,충북,음성군,오태로,27668,충청북도 음성군 대소면 오태로 62-1 (),043-883-2040,127.482967,36.9693163
분평우리들약국,충북,청주서원구,1순환로,28798,충청북도 청주시 서원구  1순환로 1037 (분평동),043-288-3008,127.4825233,36.6072825
하이중앙약국,경기,이천시,경충대로,17336,경기도 이천시 부발읍 경충대로 2091 (),031-631-2403,127.48245,37.2506833
샘약국,충북,청주청원구,사뜸로,28348,충청북도 청주시 청원구 사뜸로 37 (율량동),043-212-1233,127.4818879,36.6655934
우암메디칼약국,충북,청주청원구,향군로,28480,충청북도 청주시 청원구 향군로 118 1층 (우암동),043-225-7040,127.481686,36.6552498
빛나약국,충북,청주청원구,사뜸로,28349,충청북도 청주시 청원구 사뜸로 54 (율량동),043-241-4601,127.4811859,36.6668969
새한약국,충북,청주청원구,향군로,28485,"충청북도 청주시 청원구 향군로 129 (내덕동, 두봉빌딩)",043-250-0557,127.4804304,36.6558151
율량신세계약국,충북,청주청원구,사뜸로,28340,충청북도 청주시 청원구 사뜸로 59 (율량동),043-213-2005,127.4804035,36.6671434
에덴약국,충북,청주서원구,구룡산로,28681,충청북도 청주시 서원구 구룡산로 321 (수곡동),043-295-1034,127.4801599,36.6186848
우리약국,충북,청주청원구,율봉로,28340,충청북도 청주시 청원구 율봉로 97 (율량동),043-216-8777,127.4801006,36.6669093
새녹십자약국,충북,청주서원구,사직대로,28655,충청북도 청주시 서원구 사직대로 292 (사직동),043-274-0848,127.4798357,36.6358102
수곡동약국,충북,청주서원구,구룡산로,28682,충청북도 청주시 서원구 구룡산로 317 (수곡동),043-285-4041,127.4797607,36.6186988
효양약국,경기,이천시,대산로,17327,경기도 이천시 부발읍 대산로 476-13 1층 (덕원빌딩),031-635-4881,127.4795433,37.2598691
기쁨약국,경기,이천시,진상미로,17408,경기도 이천시 모가면 진상미로 1273 (),031-633-1603,127.4794726,37.1698204
사직피보약국,충북,청주서원구,사운로,28551,충청북도 청주시 서원구 사운로 137 (사직동),043-274-9734,127.4789933,36.6414361
약초원한약국,충북,청주상당구,덕유남계로,28207,충청북도 청주시 상당구 문의면 덕유남계로 845 1층,043-276-1063,127.4785624,36.5454193
서울약국,충북,청주서원구,사직대로,28555,충청북도 청주시 서원구 사직대로 279-1 (사직동),043-262-8215,127.4783006,36.6361379
성림약국,경기,안성시,금일로,17529,경기도 안성시 일죽면 금일로 465-1 (일죽면),031-672-5328,127.4782213,37.0931401
이약국,충북,청주청원구,향군로,28483,충청북도 청주시 청원구 향군로 163 (내덕동),043-256-3805,127.47815,36.6583395
은성약국,충북,청주서원구,사직대로,28555,충청북도 청주시 서원구 사직대로 275 (사직동),043-262-0909,127.4779549,36.6360931
시영약국,충북,청주청원구,1순환로330번길,28344,충청북도 청주시 청원구 1순환로330번길 6 (내덕동),043-221-7712,127.4778512,36.659398
녹십자약국,충북,청주서원구,사직대로,28555,충청북도 청주시 서원구 사직대로 273 (사직동),043-272-0848,127.4776335,36.6360602
유성약국,충북,청주흥덕구,사운로,28469,충청북도 청주시 흥덕구 사운로 204 (운천동),043-266-2667,127.4774075,36.646969
메디팜평화약국,충북,청주서원구,산미로,28635,충청북도 청주시 서원구 산미로 156 1층 (산남동),043-252-7771,127.4769277,36.609621
참사랑약국,충북,청주서원구,사직대로265번길,28555,충청북도 청주시 서원구 사직대로265번길 3 (사직동),043-266-3845,127.4769135,36.6359037
기쁨약국,경기,안성시,주래본죽로,17529,경기도 안성시 일죽면 주래본죽로 20 (일죽면),031-674-1366,127.4767229,37.0938913
팜프라자하나로약국,경기,이천시,경충대로,17327,경기도 이천시 부발읍 경충대로 2252 101호,031-694-8772,127.4765406,37.2606774
보생약국,충북,청주청원구,율봉로,28346,충청북도 청주시 청원구 율봉로 50 (사천동),043-216-1255,127.4759189,36.6641711
아이미소약국,충북,청주흥덕구,직지대로,28470,충청북도 청주시 흥덕구 직지대로 749 1층 (운천동),043-264-3040,127.4758062,36.6441671
신하당온누리약국,경기,이천시,경충대로,17328,경기도 이천시 부발읍 경충대로 2257 (),031-638-8708,127.4757742,37.2603201
청주삼성약국,충북,청주흥덕구,사운로,28468,충청북도 청주시 흥덕구 사운로 240 (운천동),043-276-2311,127.4752503,36.6495068
심지약국,충북,청주서원구,충렬로,28651,충청북도 청주시 서원구 충렬로 46 (사직동),043-274-5935,127.475115,36.6327982
늘봄약국,충북,청주서원구,사직대로,28651,충청북도 청주시 서원구 사직대로 248 1층 (사직동),,127.4749951,36.635246
참가까운약국,충북,청주서원구,모충로104번길,28672,충청북도 청주시 서원구 모충로104번길 5 (모충동),043-274-8045,127.4748629,36.6280751
건강종합약국,충북,청주흥덕구,사운로,28472,충청북도 청주시 흥덕구 사운로 245 (운천동),043-263-5455,127.4744066,36.6498801
밝은약국,충북,청주흥덕구,사운로,28468,"충청북도 청주시 흥덕구 사운로 254 1층 (운천동, 손범수내과소아과의원)",043-262-9957,127.47429,36.6507255
청주상록약국,충북,청주서원구,흥덕로,28556,충청북도 청주시 서원구 흥덕로 36 (사직동),043-272-7768,127.4736921,36.6387236
상록약국,충북,청주서원구,호국로123번길,28547,충청북도 청주시 서원구 호국로123번길 42 (사직동),043-265-7769,127.4735781,36.6388639
보나약국,충북,청주서원구,모충로,28658,충청북도 청주시 서원구 모충로 93 1층 (모충동),043-275-1551,127.4734368,36.6277815
새터온누리약국,충북,청주청원구,새터로,28346,충청북도 청주시 청원구 새터로 172 (사천동),043-241-1201,127.4733862,36.6625495
다사랑약국,충북,청주서원구,모충로,28658,"충청북도 청주시 서원구 모충로 91 102호 (모충동, 크리스탈빌딩)",043-271-5753,127.473208,36.6277737
지성약국,경기,이천시,이여로,17310,경기도 이천시 백사면 이여로 293 (),031-632-4052,127.4729563,37.3224136
수곡큰사랑약국,충북,청주서원구,수곡로,28697,충청북도 청주시 서원구 수곡로 49 (수곡동),043-292-3995,127.4727083,36.6162929
